0.1000	0.5993	6.5738
0.1096	0.6031	6.8208
0.1202	0.6071	7.0770
0.1318	0.6114	7.3429
0.1445	0.6159	7.6187
0.1585	0.6208	7.9781
0.1738	0.6259	8.2779
0.1905	0.6312	8.6684
0.2089	0.6368	9.0773
0.2291	0.6424	9.5936
0.2512	0.6481	10.0462
0.2754	0.6537	10.5202
0.3020	0.6591	11.1185
0.3311	0.6639	11.6430
0.3631	0.6679	12.3052
0.3981	0.6708	12.7675
0.4365	0.6721	13.3698
0.4786	0.6713	13.7448
0.5248	0.6679	14.0006
0.5754	0.6614	14.1303
0.6310	0.6516	14.1303
0.6918	0.6382	14.0006
0.7586	0.6215	13.6187
0.8318	0.6019	13.2471
0.9120	0.5799	12.7675
