0.2512	0.9722	0.1009
0.2754	0.9722	0.1009
0.3020	0.9722	0.1009
0.3311	0.9722	0.1009
0.3631	0.9722	0.1009
0.3981	0.9722	0.1009
0.4365	0.9722	0.1009
0.4786	0.9722	0.1009
0.5248	0.9722	0.1009
0.5754	0.9722	0.1009
0.6310	0.9722	0.1009
0.6918	0.9722	0.1009
0.7586	0.9722	0.1009
0.8318	0.9722	0.1009
0.9120	0.9722	0.1009
1.0000	0.9722	0.1009
1.0965	0.9722	0.1009
1.2023	0.9722	0.1009
1.3183	0.9722	0.1009
1.4454	0.9722	0.1009
1.5849	0.9722	0.1009
1.7378	0.9722	0.1009
1.9055	0.9722	0.1009
2.0893	0.9722	0.1009
2.2909	0.9722	0.1009
2.5119	0.9722	0.1009
2.7542	0.9722	0.1009
3.0200	0.9722	0.1009
3.3113	0.9722	0.1009
3.6308	0.9722	0.1009
3.9811	0.9722	0.1009
4.3652	0.9722	0.1009
4.7863	0.9722	0.1009
5.2481	0.9722	0.1009
5.7544	0.9722	0.1009
6.3096	0.9722	0.1009
6.9183	0.9722	0.1009
7.5858	0.9722	0.1009
8.3176	0.9722	0.1009
9.1201	0.9722	0.1009
10.0000	0.9722	0.1009
10.9648	0.9722	0.1009
12.0226	0.9722	0.1009
13.1826	0.9722	0.1009
14.4544	0.9722	0.1009
15.8489	0.9722	0.1009
17.3780	0.9722	0.1009
19.0546	0.9722	0.1009
20.8930	0.9722	0.1009
22.9087	0.9722	0.1009
25.1189	0.9722	0.1009
27.5423	0.9722	0.1009
30.1995	0.9722	0.1009
33.1131	0.9722	0.1009
36.3078	0.9722	0.1009
39.8107	0.9722	0.1009
43.6516	0.9722	0.1009
47.8630	0.9722	0.1009
52.4807	0.9722	0.1009
57.5440	0.9722	0.1009
63.0957	0.9722	0.1009
69.1831	0.9722	0.1009
75.8578	0.9722	0.1009
83.1764	0.9722	0.1009
91.2011	0.9722	0.1009
100.0000	0.9722	0.1009
109.6478	0.9722	0.1009
120.2264	0.9722	0.1009
131.8257	0.9722	0.1009
144.5440	0.9722	0.1009
158.4893	0.9722	0.1009
173.7801	0.9722	0.1009
190.5461	0.9722	0.1009
208.9296	0.9722	0.1009
229.0868	0.9722	0.1009
251.1886	0.9722	0.1009
275.4229	0.9722	0.1009
301.9952	0.9722	0.1009
331.1311	0.9722	0.1009
363.0781	0.9722	0.1009
398.1072	0.9722	0.1009
436.5158	0.9722	0.1009
478.6301	0.9722	0.1009
524.8075	0.9722	0.1009
575.4399	0.9722	0.1009
630.9573	0.9722	0.1009
691.8310	0.9722	0.1009
758.5776	0.9722	0.1009
831.7638	0.9722	0.1009
912.0108	0.9722	0.1009
1000.0000	0.9722	0.1009
