0.1000	0.6799	19.6922
0.1096	0.6701	19.1550
0.1202	0.6601	18.6325
0.1318	0.6498	18.1242
0.1445	0.6392	17.6298
0.1585	0.6284	17.1488
0.1738	0.6173	16.5279
0.1905	0.6059	16.0770
0.2089	0.5942	15.6385
0.2291	0.5823	15.2119
0.2512	0.5701	14.9339
0.2754	0.5576	14.5265
0.3020	0.5449	14.1303
0.3311	0.5320	13.7448
0.3631	0.5188	13.3698
0.3981	0.5054	13.1256
0.4365	0.4919	12.7675
0.4786	0.4781	12.5342
0.5248	0.4643	12.1923
0.5754	0.4503	11.9696
0.6310	0.4362	11.7509
0.6918	0.4220	11.5362
0.7586	0.4078	11.3254
0.8318	0.3936	11.1185
0.9120	0.3795	11.0165
1.0000	0.3654	10.8152
1.0965	0.3514	10.7159
1.2023	0.3375	10.5202
1.3183	0.3238	10.4236
1.4454	0.3104	10.3279
1.5849	0.2971	10.3279
1.7378	0.2842	10.2332
1.9055	0.2715	10.1393
2.0893	0.2591	10.1393
2.2909	0.2471	10.1393
2.5119	0.2354	10.1393
2.7542	0.2240	10.1393
3.0200	0.2131	10.1393
3.3113	0.2025	10.2332
3.6308	0.1923	10.2332
3.9811	0.1825	10.3279
4.3652	0.1731	10.4236
4.7863	0.1641	10.5202
5.2481	0.1555	10.6176
5.7544	0.1472	10.7159
6.3096	0.1393	10.9154
6.9183	0.1318	11.0165
7.5858	0.1246	11.2215
8.3176	0.1178	11.3254
9.1201	0.1113	11.5362
10.0000	0.1052	11.7509
10.9648	0.0993	11.9696
12.0226	0.0938	12.1923
13.1826	0.0885	12.4192
14.4544	0.0835	12.6503
15.8489	0.0788	12.8858
17.3780	0.0743	13.1256
19.0546	0.0701	13.4937
20.8930	0.0661	13.7448
22.9087	0.0623	14.1303
25.1189	0.0587	14.3932
27.5423	0.0553	14.7969
30.1995	0.0521	15.0723
33.1131	0.0491	15.4950
36.3078	0.0463	15.9295
39.8107	0.0436	16.2260
43.6516	0.0410	16.6810
47.8630	0.0386	17.1488
52.4807	0.0364	17.6298
57.5440	0.0343	17.9578
63.0957	0.0323	18.4615
69.1831	0.0304	18.9792
75.8578	0.0286	19.5115
83.1764	0.0269	20.0587
91.2011	0.0253	20.6212
100.0000	0.0238	21.1995
109.6478	0.0224	21.7941
120.2264	0.0211	22.4053
131.8257	0.0199	23.0336
144.5440	0.0187	23.6796
158.4893	0.0176	24.3437
173.7801	0.0166	25.0264
190.5461	0.0156	25.9666
208.9296	0.0147	26.6948
229.0868	0.0138	27.4434
251.1886	0.0130	28.2131
275.4229	0.0122	29.0043
301.9952	0.0115	29.8177
331.1311	0.0108	30.9379
363.0781	0.0102	31.8055
398.1072	0.0096	32.6975
436.5158	0.0090	33.6145
478.6301	0.0085	34.5572
524.8075	0.0080	35.8554
575.4399	0.0075	36.8610
630.9573	0.0070	37.8947
691.8310	0.0066	38.9575
758.5776	0.0062	40.0500
831.7638	0.0059	41.5546
912.0108	0.0055	42.7199
1000.0000	0.0052	43.9180
