6.3096	0.7302	3.6439
6.9183	0.7275	3.6439
7.5858	0.7250	3.6439
8.3176	0.7225	3.6439
9.1201	0.7203	3.6439
10.0000	0.7182	3.6439
10.9648	0.7162	3.6439
12.0226	0.7144	3.6439
13.1826	0.7127	3.6439
14.4544	0.7111	3.6439
15.8489	0.7096	3.6439
17.3780	0.7082	3.6439
19.0546	0.7070	3.6439
20.8930	0.7058	3.6439
22.9087	0.7047	3.6439
25.1189	0.7037	3.6439
27.5423	0.7028	3.6439
30.1995	0.7020	3.6439
33.1131	0.7012	3.6439
36.3078	0.7005	3.6439
39.8107	0.6998	3.6439
43.6516	0.6992	3.6439
47.8630	0.6987	3.6439
52.4807	0.6982	3.6439
57.5440	0.6977	3.6439
63.0957	0.6973	3.6439
69.1831	0.6969	3.6439
75.8578	0.6966	3.6439
83.1764	0.6962	3.6439
91.2011	0.6959	3.6439
100.0000	0.6957	3.6439
109.6478	0.6954	3.6439
120.2264	0.6952	3.6439
131.8257	0.6950	3.6439
144.5440	0.6948	3.6439
158.4893	0.6946	3.6439
173.7801	0.6945	3.6439
190.5461	0.6943	3.6439
208.9296	0.6942	3.6439
229.0868	0.6941	3.6439
251.1886	0.6940	3.6439
275.4229	0.6939	3.6439
301.9952	0.6938	3.6439
331.1311	0.6937	3.6439
363.0781	0.6936	3.6439
398.1072	0.6935	3.6439
436.5158	0.6935	3.6439
478.6301	0.6934	3.6439
524.8075	0.6934	3.6439
575.4399	0.6933	3.6439
630.9573	0.6933	3.6439
691.8310	0.6932	3.6439
758.5776	0.6932	3.6439
831.7638	0.6932	3.6439
912.0108	0.6931	3.6439
1000.0000	0.6931	3.6439
